,video,mos_list,content,codec,fr,res,bitrate
593,Cricket1_HEVC_HFR_540p_1900K_210,"[47, 52, 95, 83, 57, 41, 55, 71, 100, 47, 22, 72, 38, 72, 54, 61, 67, 93, 79, 46, 57, 21, 49, 73, 83, 56, 55, 33, 35, 45, 63]",Cricket1_210,HEVC,HFR,540p,1900
594,EPLNight_AVC_HFR_396p_600K_58,"[34, 32, 14, 17, 15, 8, 36, 12, 26, 46, 34, 49, 10, 36, 35, 11, 34, 39, 31, 11, 29, 27, 25, 39, 15, 27, 3, 33, 3, 4, 36]",EPLNight_58,AVC,HFR,396p,600
595,Cricket2_AVC_HFR_288p_300K_210,"[33, 33, 22, 29, 26, 14, 31, 14, 44, 16, 51, 25, 14, 34, 40, 19, 27, 30, 26, 63, 44, 15, 25, 27, 25, 52, 1, 9, 4, 1, 26]",Cricket2_210,AVC,HFR,288p,300
596,TNFNFL_HEVC_HFR_540p_1100K_4211,"[38, 10, 63, 29, 50, 20, 31, 61, 34, 31, 28, 27, 67, 21, 49, 49, 49, 38, 58, 35, 19, 43, 38, 63, 43, 36, 51, 18, 49, 43]",TNFNFL_4211,HEVC,HFR,540p,1100
597,Cricket1_AVC_HFR_288p_300K_210,"[35, 7, 31, 12, 54, 36, 8, 2, 1, 25, 47, 31, 13, 38, 18, 12, 13, 14, 26, 5, 28, 9, 27, 30, 60, 22, 6, 12, 25, 41, 21]",Cricket1_210,AVC,HFR,288p,300
598,USOpen_SRC_SRC_SRC_SRC_604,"[55, 41, 98, 93, 44, 78, 70, 47, 58, 74, 74, 40, 82, 77, 85, 86, 87, 76, 68, 66, 77, 52, 82, 72, 72, 49, 66, 67, 73, 97]",USOpen_604,SRC,SRC,SRC,100000
599,Cricket2_HEVC_HFR_396p_600K_210,"[44, 30, 79, 72, 32, 52, 22, 51, 61, 42, 23, 71, 20, 62, 32, 49, 13, 50, 61, 54, 42, 18, 50, 42, 63, 33, 27, 34, 21, 25, 38]",Cricket2_210,HEVC,HFR,396p,600
600,USOpen_AVC_HFR_540p_1900K_604,"[46, 53, 79, 71, 72, 51, 65, 63, 48, 71, 98, 23, 88, 77, 66, 90, 51, 58, 49, 53, 55, 82, 65, 72, 50, 64, 41, 58, 76, 74]",USOpen_604,AVC,HFR,540p,1900
601,Cricket1_AVC_HFR_396p_900K_210,"[44, 39, 52, 60, 48, 27, 44, 37, 40, 23, 45, 36, 39, 68, 22, 48, 61, 36, 62, 51, 52, 24, 62, 46, 68, 57, 33, 40, 13, 29, 41]",Cricket1_210,AVC,HFR,396p,900
602,USOpen_HEVC_SFR_396p_600K_604,"[43, 29, 72, 37, 20, 33, 27, 43, 36, 70, 77, 43, 57, 33, 21, 49, 52, 41, 53, 55, 44, 57, 55, 61, 51, 49, 45, 44, 34, 45]",USOpen_604,HEVC,SFR,396p,600
603,EPLNight_AVC_SFR_540p_1200K_58,"[44, 18, 60, 35, 33, 20, 57, 49, 52, 26, 32, 74, 21, 73, 53, 47, 74, 52, 50, 50, 50, 31, 58, 49, 28, 55, 34, 64, 55, 38, 49]",EPLNight_58,AVC,SFR,540p,1200
604,USOpen_HEVC_HFR_540p_1100K_604,"[48, 43, 89, 55, 57, 37, 61, 50, 58, 46, 96, 56, 72, 89, 54, 74, 69, 60, 70, 66, 70, 60, 73, 79, 68, 49, 43, 47, 64, 69]",USOpen_604,HEVC,HFR,540p,1100
605,EPLNight_HEVC_SFR_396p_900K_58,"[41, 33, 38, 27, 30, 16, 41, 46, 11, 20, 41, 50, 18, 47, 44, 50, 33, 28, 37, 28, 55, 26, 59, 27, 69, 34, 17, 44, 16, 23, 43]",EPLNight_58,HEVC,SFR,396p,900
606,TNFNFL_AVC_SFR_540p_1800K_4211,"[43, 26, 44, 40, 31, 31, 43, 34, 35, 34, 81, 23, 38, 49, 40, 72, 53, 53, 63, 39, 30, 52, 52, 73, 58, 56, 57, 22, 83, 55]",TNFNFL_4211,AVC,SFR,540p,1800
607,EPLNight_AVC_SFR_720p_2000K_58,"[45, 47, 96, 63, 74, 40, 55, 60, 64, 57, 44, 95, 91, 65, 82, 37, 73, 63, 68, 58, 60, 60, 91, 71, 63, 67, 29, 57, 60, 77, 87]",EPLNight_58,AVC,SFR,720p,2000
608,TNFNFL_AVC_SFR_720p_2000K_4211,"[44, 42, 72, 58, 46, 33, 53, 39, 43, 45, 49, 35, 55, 61, 41, 50, 84, 70, 57, 28, 14, 12, 51, 66, 55, 50, 58, 23, 61, 50]",TNFNFL_4211,AVC,SFR,720p,2000
609,TNFF_SRC_SRC_SRC_SRC_304,"[80, 99, 97, 84, 71, 100, 93, 75, 73, 71, 71, 51, 95, 76, 99, 77, 51, 92, 77, 81, 74, 85, 78, 79, 83, 93, 91, 85]",TNFF_304,SRC,SRC,SRC,100000
610,USOpen_HEVC_HFR_396p_600K_176,"[35, 34, 26, 37, 30, 65, 52, 24, 38, 37, 40, 8, 25, 33, 59, 28, 16, 54, 38, 36, 45, 36, 36, 22, 48, 46, 43, 34]",USOpen_176,HEVC,HFR,396p,600
611,EPLNight_AVC_HFR_396p_900K_20,"[33, 23, 45, 37, 42, 60, 69, 24, 21, 35, 30, 8, 57, 26, 46, 77, 24, 53, 32, 44, 47, 46, 42, 44, 39, 26, 53, 48]",EPLNight_20,AVC,HFR,396p,900
612,USOpen_HEVC_SFR_720p_2200K_176,"[57, 84, 65, 48, 74, 90, 91, 44, 64, 48, 61, 93, 85, 55, 51, 43, 35, 75, 68, 83, 49, 77, 60, 78, 96, 69, 52, 89]",USOpen_176,HEVC,SFR,720p,2200
613,EPLNight_HEVC_HFR_396p_600K_20,"[24, 33, 22, 43, 44, 57, 63, 5, 23, 7, 37, 13, 25, 14, 30, 28, 17, 38, 31, 41, 38, 29, 33, 8, 47, 26, 46, 44]",EPLNight_20,HEVC,HFR,396p,600
614,EPLDay_HEVC_HFR_540p_1100K_48,"[41, 80, 69, 43, 43, 82, 82, 21, 68, 60, 18, 14, 57, 26, 45, 74, 15, 63, 60, 56, 50, 83, 44, 32, 58, 60, 61, 41]",EPLDay_48,HEVC,HFR,540p,1100
615,EPLNight_HEVC_HFR_540p_1100K_20,"[61, 39, 42, 45, 44, 55, 99, 23, 80, 35, 44, 10, 59, 30, 72, 68, 45, 63, 60, 62, 53, 52, 54, 28, 61, 25, 82, 50]",EPLNight_20,HEVC,HFR,540p,1100
616,Cricket2_HEVC_HFR_396p_600K_120,"[34, 30, 13, 28, 41, 44, 49, 7, 12, 26, 19, 18, 34, 20, 6, 45, 9, 59, 42, 37, 23, 49, 25, 55, 45, 51, 31, 43]",Cricket2_120,HEVC,HFR,396p,600
617,USOpen_HEVC_SFR_396p_900K_176,"[27, 42, 36, 37, 24, 39, 51, 41, 50, 34, 35, 4, 44, 27, 29, 39, 16, 74, 41, 61, 35, 55, 32, 29, 62, 34, 27, 29]",USOpen_176,HEVC,SFR,396p,900
618,TNFF_AVC_HFR_396p_600K_304,"[29, 31, 41, 21, 36, 22, 43, 1, 67, 27, 13, 11, 54, 1, 17, 24, 20, 37, 22, 23, 24, 50, 30, 29, 27, 12, 39, 38]",TNFF_304,AVC,HFR,396p,600
619,EPLDay_AVC_SFR_396p_400K_48,"[40, 27, 21, 36, 58, 47, 18, 2, 18, 17, 16, 16, 31, 20, 36, 37, 15, 31, 23, 25, 20, 38, 33]",EPLDay_48,AVC,SFR,396p,400
620,Cricket2_AVC_HFR_720p_2200K_120,"[62, 34, 48, 35, 69, 62, 70, 23, 19, 63, 43, 11, 50, 50, 45, 79, 18, 66, 77, 56, 39, 39, 52, 28, 61, 67, 47, 45]",Cricket2_120,AVC,HFR,720p,2200
621,EPLDay_HEVC_SFR_540p_1900K_48,"[39, 73, 68, 41, 64, 82, 81, 47, 27, 69, 40, 11, 49, 41, 50, 71, 33, 78, 47, 66, 58, 66, 49, 55, 48, 80, 37, 42]",EPLDay_48,HEVC,SFR,540p,1900
622,TNFF_AVC_SFR_540p_1800K_304,"[64, 68, 69, 50, 64, 54, 88, 33, 25, 65, 46, 4, 77, 41, 85, 72, 41, 67, 53, 64, 55, 76, 58, 81, 73, 49, 45, 52]",TNFF_304,AVC,SFR,540p,1800
623,Cricket2_AVC_SFR_288p_200K_120,"[9, 1, 1, 3, 9, 26, 39, 1, 2, 23, 7, 1, 25, 1, 5, 23, 1, 8, 13, 18, 26, 2, 7, 1, 2, 3, 21, 8]",Cricket2_120,AVC,SFR,288p,200
624,TNFF_HEVC_HFR_396p_600K_304,"[22, 34, 4, 7, 31, 22, 34, 1, 26, 32, 34, 6, 61, 1, 10, 22, 11, 42, 4, 54, 21, 3, 24, 42, 37, 17, 20, 17]",TNFF_304,HEVC,HFR,396p,600
625,USOpen_AVC_HFR_720p_2200K_176,"[61, 92, 71, 56, 66, 100, 80, 67, 69, 66, 64, 63, 74, 53, 74, 72, 30, 91, 73, 75, 55, 75, 66, 94, 83, 72, 76, 65]",USOpen_176,AVC,HFR,720p,2200
626,EPLDay_HEVC_HFR_720p_2200K_48,"[68, 70, 63, 48, 69, 96, 76, 22, 75, 85, 33, 81, 64, 72, 78, 58, 54, 85, 60, 76, 73, 73, 40, 59, 71, 73, 76, 56]",EPLDay_48,HEVC,HFR,720p,2200
627,USOpen_AVC_SFR_720p_2000K_176,"[51, 87, 70, 49, 71, 69, 83, 63, 64, 43, 48, 52, 67, 52, 65, 89, 49, 81, 68, 71, 42, 78, 66, 76, 88, 49, 39, 74]",USOpen_176,AVC,SFR,720p,2000
628,Cricket2_AVC_SFR_540p_1800K_120,"[40, 79, 41, 51, 41, 72, 68, 17, 24, 34, 36, 8, 49, 36, 54, 49, 23, 55, 71, 31, 41, 17, 30, 14, 55, 50, 60, 39]",Cricket2_120,AVC,SFR,540p,1800
629,USOpen_AVC_HFR_288p_300K_176,"[7, 18, 1, 18, 16, 50, 44, 1, 5, 30, 12, 1, 10, 7, 1, 1, 1, 43, 27, 19, 14, 7, 1, 16, 26, 7, 35, 18]",USOpen_176,AVC,HFR,288p,300
630,Cricket2_HEVC_SFR_540p_1900K_120,"[59, 54, 33, 50, 55, 64, 57, 13, 73, 70, 34, 12, 42, 54, 49, 66, 27, 45, 52, 35, 48, 55, 53, 60, 58, 66, 69, 49]",Cricket2_120,HEVC,SFR,540p,1900
631,EPLDay_AVC_HFR_396p_600K_48,"[36, 43, 18, 30, 33, 60, 50, 6, 22, 31, 33, 3, 35, 24, 36, 28, 1, 54, 35, 47, 32, 18, 23, 40, 12, 27, 57, 40]",EPLDay_48,AVC,HFR,396p,600
632,Cricket2_HEVC_SFR_540p_1100K_120,"[58, 49, 33, 41, 51, 56, 77, 14, 32, 64, 35, 30, 43, 55, 73, 70, 49, 51, 59, 24, 49, 68, 53, 9, 54, 59, 54, 49]",Cricket2_120,HEVC,SFR,540p,1100
633,TNFF_AVC_HFR_540p_1300K_304,"[59, 55, 62, 25, 61, 67, 69, 24, 31, 72, 52, 8, 46, 31, 68, 64, 46, 59, 50, 53, 38, 49, 49, 74, 81, 46, 51, 48]",TNFF_304,AVC,HFR,540p,1300
634,EPLDay_HEVC_HFR_396p_900K_48,"[31, 39, 28, 40, 43, 49, 50, 10, 34, 51, 32, 7, 45, 28, 34, 28, 27, 42, 37, 58, 50, 43, 26, 38, 37, 27, 58, 34]",EPLDay_48,HEVC,HFR,396p,900
635,USOpen_AVC_SFR_396p_800K_176,"[33, 40, 34, 50, 58, 60, 46, 49, 47, 79, 38, 6, 38, 30, 24, 36, 14, 73, 36, 73, 50, 29, 34, 44, 48, 36, 52, 32]",USOpen_176,AVC,SFR,396p,800
636,EPLDay_AVC_SFR_396p_800K_48,"[12, 37, 32, 37, 35, 56, 34, 29, 8, 31, 40, 29, 23, 49, 44, 44, 40, 40, 32, 55, 12, 25, 47, 33]",EPLDay_48,AVC,SFR,396p,800
637,Cricket2_AVC_HFR_540p_1300K_120,"[55, 38, 32, 40, 50, 56, 70, 8, 34, 47, 24, 4, 42, 31, 34, 74, 29, 43, 47, 66, 41, 36, 41, 14, 27, 32, 35, 54]",Cricket2_120,AVC,HFR,540p,1300
638,TNFF_AVC_SFR_396p_800K_304,"[59, 61, 35, 37, 43, 66, 60, 1, 36, 37, 35, 4, 44, 17, 67, 18, 16, 70, 32, 56, 36, 35, 37, 16, 25, 44, 32, 37]",TNFF_304,AVC,SFR,396p,800
639,Cricket2_AVC_HFR_288p_300K_120,"[13, 1, 1, 13, 19, 25, 16, 1, 1, 18, 14, 1, 17, 1, 9, 12, 1, 29, 36, 35, 16, 1, 7, 5, 35, 4, 10, 44]",Cricket2_120,AVC,HFR,288p,300
640,EPLNight_AVC_HFR_540p_1900K_20,"[86, 50, 48, 45, 64, 62, 92, 13, 73, 81, 32, 33, 24, 57, 71, 91, 45, 74, 55, 72, 60, 55, 49, 33, 37, 67, 65, 40]",EPLNight_20,AVC,HFR,540p,1900
641,USOpen_HEVC_HFR_540p_1100K_176,"[53, 56, 46, 63, 56, 71, 67, 42, 84, 74, 43, 28, 46, 43, 50, 58, 36, 79, 53, 72, 50, 53, 54, 51, 61, 64, 54, 40]",USOpen_176,HEVC,HFR,540p,1100
642,EPLNight_AVC_HFR_540p_1300K_20,"[37, 46, 49, 48, 50, 75, 73, 17, 37, 69, 36, 6, 69, 43, 73, 75, 36, 71, 80, 58, 49, 62, 40, 50, 36, 73, 53, 31]",EPLNight_20,AVC,HFR,540p,1300
643,USOpen_HEVC_SFR_540p_1100K_176,"[52, 58, 63, 47, 53, 74, 68, 42, 37, 60, 56, 16, 76, 50, 26, 48, 30, 72, 54, 66, 44, 70, 44, 16, 66, 49, 32, 57]",USOpen_176,HEVC,SFR,540p,1100
644,TNFF_HEVC_SFR_720p_2200K_304,"[62, 76, 72, 49, 70, 77, 84, 49, 81, 85, 82, 69, 75, 72, 66, 73, 55, 93, 71, 79, 53, 58, 74, 73, 99, 57, 82, 65]",TNFF_304,HEVC,SFR,720p,2200
645,USOpen_AVC_SFR_540p_1200K_176,"[35, 54, 67, 44, 59, 67, 61, 46, 49, 73, 50, 22, 53, 34, 45, 76, 17, 87, 57, 35, 38, 47, 49, 57, 82, 29, 45, 46]",USOpen_176,AVC,SFR,540p,1200
646,EPLNight_HEVC_SFR_396p_600K_20,"[14, 32, 29, 32, 30, 62, 57, 4, 12, 24, 27, 3, 45, 17, 51, 39, 25, 68, 26, 45, 49, 55, 30, 2, 25, 35, 39, 49]",EPLNight_20,HEVC,SFR,396p,600
647,Cricket2_HEVC_HFR_720p_2200K_120,"[75, 50, 49, 51, 73, 68, 80, 5, 67, 63, 24, 8, 67, 71, 52, 86, 28, 79, 66, 34, 45, 65, 49, 41, 61, 64, 61, 58]",Cricket2_120,HEVC,HFR,720p,2200
648,EPLDay_AVC_HFR_720p_2200K_48,"[57, 81, 80, 72, 68, 82, 97, 43, 77, 85, 46, 65, 75, 64, 83, 47, 46, 86, 81, 54, 59, 80, 63, 32, 72, 77, 64, 55]",EPLDay_48,AVC,HFR,720p,2200
649,Cricket2_HEVC_SFR_288p_300K_120,"[1, 32, 1, 9, 24, 46, 34, 2, 21, 9, 7, 5, 9, 5, 38, 20, 1, 38, 9, 25, 17, 19, 24, 16, 36, 25, 19, 23]",Cricket2_120,HEVC,SFR,288p,300
650,TNFF_AVC_SFR_288p_200K_304,"[1, 1, 1, 3, 3, 5, 32, 1, 1, 24, 15, 1, 2, 1, 1, 1, 1, 1, 7, 3, 11, 5, 1, 2, 1, 7, 6, 1]",TNFF_304,AVC,SFR,288p,200
651,EPLNight_AVC_SFR_540p_1800K_20,"[55, 66, 72, 47, 45, 75, 91, 39, 67, 66, 36, 23, 59, 35, 74, 66, 31, 56, 72, 72, 46, 66, 55, 60, 38, 63, 72, 59]",EPLNight_20,AVC,SFR,540p,1800
652,TNFF_AVC_SFR_540p_1200K_304,"[50, 40, 41, 41, 51, 53, 60, 22, 48, 38, 41, 19, 73, 29, 64, 53, 35, 32, 63, 67, 49, 51, 36, 71, 68, 24, 47, 57]",TNFF_304,AVC,SFR,540p,1200
653,USOpen_AVC_HFR_540p_1900K_176,"[39, 66, 48, 44, 58, 72, 61, 34, 55, 58, 41, 15, 54, 49, 44, 29, 17, 70, 56, 68, 60, 63, 58, 45, 84, 37, 51, 34]",USOpen_176,AVC,HFR,540p,1900
654,EPLNight_AVC_SFR_396p_400K_20,"[22, 43, 27, 10, 42, 55, 38, 4, 6, 27, 16, 4, 38, 25, 39, 18, 6, 43, 24, 41, 40, 20, 29, 44, 19, 24, 35, 37]",EPLNight_20,AVC,SFR,396p,400
655,USOpen_HEVC_SFR_288p_300K_176,"[17, 10, 22, 38, 34, 61, 51, 13, 17, 7, 14, 8, 57, 6, 1, 22, 1, 44, 9, 11, 35, 50, 19, 5, 12, 18, 32, 27]",USOpen_176,HEVC,SFR,288p,300
656,EPLDay_AVC_SFR_540p_1800K_48,"[56, 38, 57, 47, 62, 63, 79, 15, 47, 70, 39, 14, 57, 47, 58, 54, 28, 74, 53, 73, 58, 41, 42, 28, 59, 61, 55, 41]",EPLDay_48,AVC,SFR,540p,1800
657,Cricket2_HEVC_HFR_540p_1100K_120,"[33, 37, 51, 36, 45, 67, 68, 16, 22, 63, 32, 47, 50, 52, 61, 86, 20, 56, 43, 41, 44, 72, 48, 27, 49, 51, 36, 40]",Cricket2_120,HEVC,HFR,540p,1100
658,EPLNight_AVC_SFR_396p_800K_20,"[21, 34, 25, 38, 40, 35, 55, 23, 18, 28, 30, 31, 48, 17, 49, 40, 11, 34, 43, 64, 46, 46, 30, 19, 43, 24, 40, 44]",EPLNight_20,AVC,SFR,396p,800
659,USOpen_HEVC_HFR_396p_900K_176,"[42, 39, 32, 38, 33, 69, 60, 25, 36, 29, 37, 2, 39, 23, 31, 49, 21, 86, 43, 69, 43, 59, 51, 30, 64, 48, 45, 42]",USOpen_176,HEVC,HFR,396p,900
660,EPLDay_AVC_SFR_288p_200K_48,"[1, 20, 5, 25, 1, 25, 1, 4, 3, 4, 1, 81, 15, 27, 34, 15, 1, 13, 5, 10, 14, 7]",EPLDay_48,AVC,SFR,288p,200
661,USOpen_HEVC_HFR_720p_2200K_176,"[86, 88, 74, 67, 65, 99, 82, 68, 89, 55, 64, 55, 60, 52, 82, 100, 48, 100, 68, 74, 61, 76, 65, 79, 87, 78, 48, 59]",USOpen_176,HEVC,HFR,720p,2200
662,EPLDay_HEVC_SFR_288p_300K_48,"[16, 19, 12, 16, 24, 29, 61, 1, 20, 38, 6, 7, 18, 21, 19, 12, 1, 44, 18, 36, 35, 65, 14, 33, 27, 6, 11, 14]",EPLDay_48,HEVC,SFR,288p,300
663,Cricket2_AVC_SFR_396p_400K_120,"[27, 9, 25, 40, 32, 38, 57, 2, 14, 27, 17, 8, 17, 17, 28, 34, 24, 46, 42, 34, 39, 21, 32, 29, 34, 23, 35, 41]",Cricket2_120,AVC,SFR,396p,400
664,EPLDay_AVC_HFR_288p_300K_48,"[38, 18, 8, 25, 26, 34, 49, 7, 24, 27, 5, 6, 7, 1, 2, 17, 10, 37, 23, 26, 35, 2, 31, 9, 24, 6, 37, 21]",EPLDay_48,AVC,HFR,288p,300
665,TNFF_HEVC_HFR_288p_300K_304,"[1, 10, 1, 11, 8, 7, 8, 1, 26, 29, 14, 7, 19, 1, 1, 1, 1, 21, 1, 4, 14, 3, 1, 6, 38, 1, 12, 6]",TNFF_304,HEVC,HFR,288p,300
666,EPLNight_HEVC_HFR_288p_300K_20,"[10, 11, 1, 3, 10, 33, 41, 1, 2, 27, 9, 3, 21, 7, 15, 12, 1, 19, 5, 22, 18, 2, 25, 1, 13, 5, 30, 33]",EPLNight_20,HEVC,HFR,288p,300
667,TNFF_AVC_HFR_396p_900K_304,"[61, 55, 27, 34, 46, 44, 60, 5, 29, 43, 40, 20, 46, 38, 36, 44, 16, 53, 20, 50, 36, 36, 31, 61, 62, 25, 59, 39]",TNFF_304,AVC,HFR,396p,900
668,USOpen_AVC_HFR_396p_600K_176,"[37, 45, 43, 24, 32, 49, 45, 11, 34, 33, 37, 9, 38, 20, 26, 21, 17, 66, 30, 54, 41, 49, 34, 57, 48, 33, 42, 42]",USOpen_176,AVC,HFR,396p,600
669,EPLNight_AVC_SFR_540p_1200K_20,"[75, 49, 34, 42, 56, 61, 76, 47, 30, 56, 38, 35, 50, 34, 64, 41, 25, 54, 53, 36, 49, 59, 53, 19, 38, 26, 59, 47]",EPLNight_20,AVC,SFR,540p,1200
670,TNFF_AVC_HFR_540p_1900K_304,"[83, 45, 49, 50, 60, 75, 79, 33, 64, 72, 36, 28, 42, 50, 43, 68, 34, 79, 76, 71, 49, 75, 50, 31, 74, 41, 71, 46]",TNFF_304,AVC,HFR,540p,1900
671,EPLDay_AVC_HFR_540p_1900K_48,"[55, 58, 42, 40, 50, 63, 84, 61, 47, 56, 47, 68, 49, 52, 89, 63, 32, 77, 55, 74, 74, 47, 49, 16, 71, 68, 62, 46]",EPLDay_48,AVC,HFR,540p,1900
672,TNFF_HEVC_SFR_288p_300K_304,"[10, 12, 1, 14, 19, 30, 12, 1, 17, 31, 20, 4, 3, 3, 9, 11, 14, 22, 22, 9, 7, 8, 4, 16, 12, 4, 6, 24]",TNFF_304,HEVC,SFR,288p,300
673,EPLNight_HEVC_SFR_288p_300K_20,"[1, 16, 5, 28, 7, 21, 34, 1, 4, 2, 13, 1, 20, 1, 25, 18, 1, 26, 22, 27, 35, 7, 19, 6, 34, 24, 26, 40]",EPLNight_20,HEVC,SFR,288p,300
674,EPLDay_AVC_SFR_540p_1200K_48,"[38, 44, 65, 44, 44, 79, 82, 15, 31, 75, 27, 17, 49, 49, 42, 48, 69, 60, 53, 76, 51, 28, 41, 28, 48, 57, 35, 44]",EPLDay_48,AVC,SFR,540p,1200
675,Cricket2_SRC_SRC_SRC_SRC_120,"[54, 82, 76, 64, 86, 85, 98, 30, 70, 65, 47, 59, 85, 62, 80, 65, 30, 71, 98, 60, 52, 43, 55, 68, 57, 71, 81, 60]",Cricket2_120,SRC,SRC,SRC,100000
676,EPLNight_AVC_HFR_720p_2200K_20,"[70, 87, 88, 76, 73, 86, 85, 58, 77, 87, 35, 47, 73, 69, 83, 91, 53, 80, 71, 73, 58, 95, 67, 18, 61, 91, 82, 46]",EPLNight_20,AVC,HFR,720p,2200
677,Cricket2_HEVC_HFR_540p_1900K_120,"[56, 59, 32, 44, 53, 59, 82, 15, 50, 57, 36, 15, 91, 37, 71, 73, 20, 78, 61, 50, 43, 20, 55, 47, 56, 46, 43, 39]",Cricket2_120,HEVC,HFR,540p,1900
678,USOpen_HEVC_HFR_540p_1900K_176,"[59, 64, 49, 40, 57, 66, 75, 52, 49, 50, 60, 5, 61, 51, 73, 78, 13, 95, 56, 69, 52, 85, 56, 79, 73, 88, 53, 54]",USOpen_176,HEVC,HFR,540p,1900
679,Cricket2_HEVC_HFR_396p_900K_120,"[61, 42, 32, 43, 37, 54, 81, 3, 3, 47, 18, 7, 56, 23, 39, 47, 27, 59, 37, 36, 40, 37, 34, 49, 38, 50, 43, 37]",Cricket2_120,HEVC,HFR,396p,900
680,EPLNight_SRC_SRC_SRC_SRC_20,"[100, 100, 100, 100, 89, 100, 99, 94, 95, 99, 48, 100, 98, 100, 100, 100, 90, 95, 100, 87, 74, 99, 95, 84, 99, 96, 81, 79]",EPLNight_20,SRC,SRC,SRC,100000
681,USOpen_HEVC_SFR_540p_1900K_176,"[68, 71, 59, 48, 54, 72, 64, 69, 62, 65, 63, 79, 74, 55, 55, 66, 16, 85, 60, 64, 37, 31, 49, 60, 80, 82, 52, 58]",USOpen_176,HEVC,SFR,540p,1900
682,TNFF_HEVC_HFR_540p_1100K_304,"[66, 66, 38, 46, 46, 77, 74, 21, 41, 67, 36, 14, 65, 43, 49, 41, 39, 53, 48, 47, 44, 46, 42, 50, 60, 26, 54, 52]",TNFF_304,HEVC,HFR,540p,1100
683,Cricket2_AVC_HFR_396p_600K_120,"[19, 34, 22, 19, 29, 37, 59, 5, 20, 26, 15, 19, 33, 12, 16, 35, 12, 44, 28, 20, 32, 18, 30, 6, 39, 21, 31, 36]",Cricket2_120,AVC,HFR,396p,600
684,TNFF_AVC_SFR_396p_400K_304,"[23, 38, 53, 42, 13, 32, 60, 2, 23, 32, 23, 16, 24, 3, 11, 30, 17, 34, 33, 18, 20, 22, 23, 7, 49, 19, 39, 36]",TNFF_304,AVC,SFR,396p,400
685,Cricket2_AVC_HFR_396p_900K_120,"[31, 33, 30, 37, 46, 65, 57, 6, 27, 43, 36, 17, 31, 18, 40, 34, 24, 39, 40, 33, 34, 33, 29, 53, 50, 16, 46, 45]",Cricket2_120,AVC,HFR,396p,900
686,TNFF_HEVC_SFR_540p_1900K_304,"[65, 59, 46, 55, 64, 72, 66, 34, 50, 66, 47, 55, 64, 45, 64, 72, 24, 79, 65, 61, 47, 77, 49, 79, 71, 69, 58, 61]",TNFF_304,HEVC,SFR,540p,1900
687,EPLDay_AVC_SFR_720p_2000K_48,"[67, 73, 22, 54, 71, 35, 68, 83, 96, 53, 90, 39, 72, 60, 84, 60, 62, 48, 62, 57, 35]",EPLDay_48,AVC,SFR,720p,2000
688,EPLNight_AVC_SFR_288p_200K_20,"[1, 8, 2, 1, 5, 8, 37, 1, 1, 47, 3, 1, 7, 1, 1, 1, 1, 30, 11, 10, 23, 4, 1, 4, 7, 3, 29, 3]",EPLNight_20,AVC,SFR,288p,200
689,EPLDay_HEVC_SFR_396p_900K_48,"[39, 44, 31, 46, 35, 60, 68, 20, 31, 22, 26, 15, 36, 20, 56, 73, 25, 50, 37, 68, 39, 50, 33, 8, 47, 36, 20, 40]",EPLDay_48,HEVC,SFR,396p,900
690,Cricket2_HEVC_SFR_720p_2200K_120,"[36, 54, 47, 59, 54, 62, 94, 17, 71, 63, 35, 71, 60, 56, 91, 71, 38, 75, 87, 41, 39, 56, 54, 52, 49, 48, 67, 42]",Cricket2_120,HEVC,SFR,720p,2200
691,USOpen_SRC_SRC_SRC_SRC_176,"[61, 100, 90, 81, 83, 87, 73, 73, 87, 95, 80, 70, 81, 100, 72, 76, 99, 82, 96, 72, 89, 77, 100, 99, 72, 54, 59]",USOpen_176,SRC,SRC,SRC,100000
692,Cricket2_HEVC_HFR_288p_300K_120,"[36, 1, 12, 5, 21, 49, 50, 2, 1, 7, 4, 2, 7, 1, 2, 15, 1, 26, 10, 11, 18, 1, 25, 16, 13, 15, 48, 23]",Cricket2_120,HEVC,HFR,288p,300
693,EPLDay_HEVC_HFR_540p_1900K_48,"[65, 61, 67, 61, 64, 74, 81, 48, 69, 63, 38, 41, 64, 43, 53, 83, 19, 76, 52, 69, 64, 32, 38, 28, 49, 57, 60, 40]",EPLDay_48,HEVC,HFR,540p,1900
694,Cricket2_HEVC_SFR_396p_600K_120,"[30, 32, 47, 26, 34, 57, 47, 19, 14, 51, 24, 2, 72, 20, 51, 35, 27, 49, 54, 45, 30, 48, 26, 8, 36, 27, 39, 30]",Cricket2_120,HEVC,SFR,396p,600
695,USOpen_AVC_HFR_540p_1300K_176,"[52, 63, 41, 46, 45, 74, 57, 47, 39, 61, 39, 38, 79, 38, 64, 69, 21, 96, 55, 62, 40, 63, 40, 69, 63, 64, 54, 40]",USOpen_176,AVC,HFR,540p,1300
696,TNFF_HEVC_HFR_396p_900K_304,"[40, 44, 24, 39, 42, 62, 51, 6, 30, 46, 36, 26, 21, 20, 46, 26, 21, 54, 30, 36, 35, 26, 36, 41, 55, 13, 56, 30]",TNFF_304,HEVC,HFR,396p,900
697,EPLDay_HEVC_SFR_540p_1100K_48,"[37, 62, 49, 49, 66, 90, 94, 44, 70, 34, 14, 9, 41, 40, 73, 69, 21, 65, 69, 57, 49, 67, 40, 45, 54, 11, 49, 43]",EPLDay_48,HEVC,SFR,540p,1100
